Date,Open,High,Low,Close,Volume
2021-05-04 00:00:00-04:00,245.98602780435655,246.2212670665293,240.87948578680604,242.86917114257812,32756100
2021-05-05 00:00:00-04:00,244.11398653818662,244.54525109737358,240.93833834011738,241.57542419433594,21901300
2021-05-06 00:00:00-04:00,241.55581348360946,244.89809881038067,239.8307702290351,244.7706756591797,26491100
2021-05-07 00:00:00-04:00,247.1426005706795,249.24991314948997,246.1820663707398,247.4464569091797,27032900
2021-05-10 00:00:00-04:00,245.88802478946374,246.73094684276987,242.21249518884426,242.27130126953125,29299900
2021-05-11 00:00:00-04:00,239.69354929726939,241.70284188125706,237.7528737805865,241.34017944335938,33641600
2021-05-12 00:00:00-04:00,237.36079956243344,239.52691825842444,233.3422294981762,234.25375366210938,36684400
2021-05-13 00:00:00-04:00,236.9981809399152,240.7227210535063,236.62572244182505,238.20375061035156,29624300
2021-05-14 00:00:00-04:00,240.70307555499772,244.2315748702296,240.61486643716464,243.22203063964844,23901100
2021-05-17 00:00:00-04:00,241.6538235541867,241.69302262289838,238.683996819981,240.31101989746094,24970200
2021-05-18 00:00:00-04:00,241.3793687721716,241.51658793697268,238.07628287784183,238.25271606445312,20168000
2021-05-19 00:00:00-04:00,235.0992195809112,238.95024343983712,234.40172077726382,238.84217834472656,25739800
2021-05-20 00:00:00-04:00,239.66738755714917,243.587171577211,239.5691411195785,242.14303588867188,21800700
2021-05-21 00:00:00-04:00,243.21388941481996,243.96051143878506,240.43368287921777,240.85610961914062,21863100
2021-05-24 00:00:00-04:00,243.42997609620792,246.7406890688688,243.154904067482,246.36737060546875,21411500
2021-05-25 00:00:00-04:00,247.33998626038806,248.30273847737752,246.40670497930523,247.29086303710938,17704300
2021-05-26 00:00:00-04:00,247.00595402734538,248.4893944028529,246.33792616867404,247.06491088867188,17771600
2021-05-27 00:00:00-04:00,246.75053651981412,247.05507951643185,244.86432167824037,244.9232635498047,24426200
2021-05-28 00:00:00-04:00,246.5835242719135,247.64452290825446,245.16885942345885,245.2867431640625,18270200
2021-06-01 00:00:00-04:00,246.80947065796957,246.86841252768704,242.61461436651527,243.04685974121094,23213300
2021-06-02 00:00:00-04:00,243.76403646014884,244.88397700467934,241.51432173216975,242.94863891601562,19406700
2021-06-03 00:00:00-04:00,240.90524357400625,242.00553186682342,238.724304286241,241.38662719726562,25307700
2021-06-04 00:00:00-04:00,243.4005281543012,247.2220809753892,243.15492703471895,246.37721252441406,25281100
2021-06-07 00:00:00-04:00,245.5814596016122,249.6191424806605,245.41445264436473,249.3440704345703,23079200
2021-06-08 00:00:00-04:00,250.6703242080386,251.50537399048503,248.06694340943068,248.1259002685547,22455000
2021-06-09 00:00:00-04:00,249.34407512804282,251.0338120088618,248.75464144259826,249.12794494628906,17937600
2021-06-10 00:00:00-04:00,249.81562443031433,252.92984478080584,249.20653845983472,252.71371459960938,24563600
2021-06-11 00:00:00-04:00,253.45051138119763,253.94171360022742,252.09478845977873,253.352294921875,18999700
2021-06-14 00:00:00-04:00,253.36208776044055,255.37603476082612,252.28143692859985,255.3170928955078,19150500
2021-06-15 00:00:00-04:00,255.1991892119436,255.41531938680424,253.1459675410694,253.81399536132812,18038900
2021-06-16 00:00:00-04:00,254.83570348242205,255.99493351600802,249.94333361184562,252.85125732421875,27220000
2021-06-17 00:00:00-04:00,251.5643256631828,257.1443759868647,251.5053837920641,256.309326171875,27565500
2021-06-18 00:00:00-04:00,255.06166621751504,257.68466924886394,254.19714552472757,254.86517333984375,37202200
2021-06-21 00:00:00-04:00,255.2483265614513,258.8832049692655,253.38176413791388,258.0088806152344,26696100
2021-06-22 00:00:00-04:00,258.09727919364997,261.11326782719067,257.7829025975814,260.83819580078125,24694100
2021-06-23 00:00:00-04:00,261.3097493936032,262.1349655318208,259.77720085396993,260.6024169921875,19518700
2021-06-24 00:00:00-04:00,261.4767633813431,263.13702924550523,260.79890193476314,261.9974365234375,21446900
2021-06-25 00:00:00-04:00,261.54554247104096,262.5475841976929,260.1014067581756,260.3568115234375,25611100
2021-06-28 00:00:00-04:00,261.50627786274526,264.1685858831726,261.23120577923925,263.99176025390625,19590000
2021-06-29 00:00:00-04:00,264.13906035880905,266.87014333086796,263.26473605216046,266.6245422363281,19937800
2021-06-30 00:00:00-04:00,265.9270042868427,266.58519833396053,264.85618727031243,266.13330078125,21656500
2021-07-01 00:00:00-04:00,264.8660700445689,267.0568429320595,264.8562663861149,266.8210754394531,16725300
2021-07-02 00:00:00-04:00,268.0195871376073,273.1084349532619,267.7052105207333,272.76458740234375,26458000
2021-07-06 00:00:00-04:00,273.1379294581918,274.4543479267742,269.473549779254,272.7744445800781,31565600
2021-07-07 00:00:00-04:00,274.48381289519,275.75112310210693,272.27340275737527,275.0044860839844,23260000
2021-07-08 00:00:00-04:00,272.02779625103824,273.82561325004485,270.0335163431417,272.5386657714844,24618600
2021-07-09 00:00:00-04:00,270.8685301254827,273.1575190825679,270.47557437936274,273.0494689941406,23916700
2021-07-12 00:00:00-04:00,274.24801969324045,274.84727199483586,271.7133995170608,272.4403991699219,18931700
2021-07-13 00:00:00-04:00,272.63689993063275,277.87313297142,272.50921252283956,276.0360412597656,26120100
2021-07-14 00:00:00-04:00,277.3819352069229,278.6688827899375,275.6135889997536,277.53912353515625,23113700
2021-07-15 00:00:00-04:00,277.0380776369015,277.5391135413157,274.90624661397317,276.08514404296875,22604200
2021-07-16 00:00:00-04:00,277.10683970661535,279.10111960781967,274.5427484161495,275.81005859375,26186800
2021-07-19 00:00:00-04:00,274.0220332695021,275.4366979067534,269.62088104747676,272.1358337402344,32935600
2021-07-20 00:00:00-04:00,273.1379022939087,276.0261737146561,271.3990572469706,274.40521240234375,26259700
2021-07-21 00:00:00-04:00,273.9926275006626,276.56652266705527,272.4109705398671,276.4486389160156,24364300
2021-07-22 00:00:00-04:00,278.8456461065375,281.38026610958656,278.4330530701537,281.1051940917969,23384100
2021-07-23 00:00:00-04:00,282.3135415399988,284.8874362155688,281.45885452733575,284.5730895996094,22768100
2021-07-26 00:00:00-04:00,283.9149115407234,284.59277307053213,281.59645122125534,283.9640197753906,23176100
2021-07-27 00:00:00-04:00,284.3373945855868,284.48474929936685,277.97143110538235,281.4982604980469,33604100
2021-07-28 00:00:00-04:00,283.90505695002935,285.04464972791874,278.8358463093237,281.1838073730469,33566900
