Date,Open,High,Low,Close,Volume,OpenInt
2008-01-09,102.8338516,104.0907157,101.8061789,103.7801971,301824900,0
2008-01-10,103.2700688,105.5767963,103.0408772,104.4603958,335701200,0
2008-01-11,104.083322,104.9113715,102.7673098,103.6175385,267076600,0
2008-01-14,104.3642637,104.8817946,103.8023633,104.45298,170365500,0
2008-01-15,103.3513875,104.608263,101.9540481,102.1536713,239940100,0
2008-01-16,101.5548456,102.8560684,100.7563641,101.2738953,378802600,0
2008-01-17,101.8875379,101.9392966,98.27958713,98.64925385,397892600,0
2008-01-18,99.61776384,99.82477624,96.92659132,97.63634491,348561500,0
2008-01-22,94.05059866,97.90991416,93.15600594,96.6456604,435923700,0
2008-01-23,93.96185864,99.21112915,93.77702533,98.96714783,511913000,0
2008-01-24,99.42556028,100.1501152,98.56054149,99.80262756,259949300,0
2008-01-25,100.9263649,101.1111982,98.03558088,98.36087799,269603900,0
2008-01-28,98.52355392,100.1944544,97.6363562,99.98744202,217934600,0
2008-01-29,100.6232403,100.8820001,99.721253,100.4827652,168968300,0
2008-01-30,100.2387829,102.4272026,99.51423964,99.74343109,334939200,0
2008-01-31,98.62707085,102.4272441,98.47920642,101.5622253,343680800,0
2008-02-01,101.9836153,103.2183003,101.6730967,103.1961212,206843600,0
2008-02-04,102.9225701,102.9891073,101.7618116,101.8948975,124694300,0
2008-02-05,100.5049855,100.734177,98.82669549,99.16679382,286882500,0
2008-02-06,99.49950363,99.99485572,97.89515129,98.36832428,250792900,0
2008-02-07,97.44413335,99.65473274,97.3923746,99.01890564,297368100,0
2008-02-08,98.39784281,99.23329285,97.66591024,98.38306427,221643500,0
2008-02-11,98.40527918,99.24071824,97.6215763,98.88584137,188576300,0
2008-02-12,99.74347953,100.7785419,99.05589355,99.80262756,256654400,0
2008-02-13,100.5567232,101.3330254,99.91350676,100.8228836,181967800,0
2008-02-14,101.2516966,101.2886655,99.65473393,99.9356842,215207200,0
2008-02-15,99.44031749,99.97263831,99.0041136,99.9134903,154110300,0
2008-02-19,101.0816712,101.2073565,99.52167711,100.1944733,145190000,0
2008-02-20,99.06326559,100.9559569,98.89321082,100.4901733,220085700,0
2008-02-21,101.0372772,101.2960371,99.12240697,99.65471649,201051200,0
2008-02-22,99.7877943,100.4384111,98.22780093,100.2683563,205491000,0
2008-02-25,100.2092483,101.7692423,99.64735893,101.5326614,190107000,0
2008-02-26,101.1038318,102.7303629,100.9189985,102.2941589,212420700,0
2008-02-27,101.7026958,102.8708439,101.5918003,102.1906586,168395800,0
2008-02-28,101.4661423,101.9984633,100.9560003,101.1925812,170831100,0
2008-02-29,100.253604,100.3127407,98.16867857,98.93759155,252715200,0
2008-03-03,98.43481313,98.93016498,97.76941782,98.70097351,189483500,0
2008-03-04,97.76202078,98.62703923,96.84525488,98.3239212,282513100,0
2008-03-05,98.64185505,99.6399596,97.84337367,98.94498444,270681400,0
2008-03-06,98.31652924,98.49397328,96.51995492,96.8970108,247911700,0
2008-03-07,95.94332214,97.3998102,95.06351337,95.89896393,326434600,0
2008-03-10,95.99499837,96.06153564,94.33149904,94.6346283,235683600,0
2008-03-11,96.64565608,98.12432278,95.3370329,98.03560638,341440600,0
2008-03-12,98.13909602,98.90060833,96.97094817,97.11881256,229161100,0
2008-03-13,95.82499402,98.06517313,95.07827142,97.33322906,351504200,0
2008-03-14,98.16129307,98.19086144,94.47201555,95.82499695,484687800,0
2008-03-17,93.57743411,95.56623725,93.20776739,94.85648346,405311100,0
2008-03-18,96.57170362,98.84146207,96.0985308,98.79710388,334416600,0
2008-03-19,99.17419311,99.55124913,96.14292131,96.34994507,345971600,0
2008-03-20,96.62629911,98.75126081,96.03932795,98.13457489,245320700,0
2008-03-24,99.04844595,100.9059294,98.9964423,100.0960693,208977300,0
2008-03-25,100.2001062,100.7127736,99.390246,100.1926804,192947200,0
2008-03-26,99.90292264,100.3710009,98.89987677,98.96674347,196934300,0
2008-03-27,99.70971236,99.88803486,98.34260722,98.65466309,225153200,0
2008-03-28,98.81069027,99.08559418,97.3767072,97.71105194,180896100,0
2008-03-31,97.54760736,98.61751977,97.39901094,98.05284882,166692100,0
2008-04-01,99.27134788,101.6712134,99.19704401,101.5003281,254547300,0
2008-04-02,101.8272213,102.2878735,101.0322132,101.5671692,210910800,0
2008-04-03,101.0174088,102.1170361,100.8316604,101.8198318,175884800,0
2008-04-04,101.8792593,102.5033825,101.1362659,101.708374,204446800,0
2008-04-07,102.4365297,102.9566343,101.5969546,101.7604141,154245500,0
2008-04-08,101.1883053,101.7306875,101.0099828,101.656395,148937300,0
2008-04-09,101.5003639,101.6415345,100.2224139,100.9208298,195610600,0
2008-04-10,100.616135,101.5448765,100.2297754,101.0619354,192967800,0
2008-04-11,99.92520239,100.3932806,98.82556381,99.10047913,222973300,0
2008-04-14,98.95932177,99.21936273,98.4838063,98.76613617,160522000,0
2008-04-15,99.24907503,99.33080478,98.32033314,98.99645996,172389200,0
2008-04-16,99.96234065,101.723243,99.94748894,101.6786652,189268900,0
2008-04-17,101.0619426,101.9758211,100.7944646,101.8272247,179665700,0
2008-04-18,103.2315373,103.6921897,102.7262957,102.8897552,218530600,0
2008-04-21,102.7040243,103.2612696,102.4216944,102.9417877,118587400,0
2008-04-22,102.6742967,102.7634523,101.7158285,102.4885483,162166000,0
2008-04-23,102.5999696,103.1126369,101.879265,102.3250656,193309000,0
2008-04-24,102.5925286,103.8259004,101.8198092,102.7708511,229381300,0
2008-04-25,103.5733008,103.9373717,102.4662476,103.7219086,190788100,0
2008-04-28,103.9299348,104.2048387,103.558438,103.7441864,105610200,0
2008-04-29,103.565867,103.818482,102.9863329,103.3355408,125514100,0
2008-04-30,103.4916011,104.4574953,102.7263184,102.7263184,208395900,0
2008-05-01,102.8154695,104.851265,102.7337398,104.851265,187279500,0
2008-05-02,105.7577308,105.7800197,104.4352028,105.1410446,181585500,0
2008-05-05,104.7992322,105.2153067,104.3237168,104.6357727,118504500,0
2008-05-06,104.0339678,105.6536885,103.7887786,105.542244,179339800,0
2008-05-07,105.4233591,105.5348036,103.3727009,103.662468,199267300,0
2008-05-08,103.8259037,104.2568412,103.2612214,103.3949661,178321200,0
2008-05-09,102.9788933,103.5658531,102.8674375,103.2017822,152588200,0
2008-05-12,103.4618281,104.4351476,103.0754684,104.3608551,147865900,0
2008-05-13,104.6134805,104.6803472,103.8184721,104.3757172,159132200,0
2008-05-14,104.8141021,105.6536771,104.3608756,104.5912018,181910800,0
2008-05-15,104.791823,105.9731915,104.6358007,105.8988876,166927000,0
2008-05-16,106.1440722,106.1514981,105.2153302,105.9954758,204236800,0
2008-05-19,106.1069252,107.2139899,105.7280025,106.2852478,165664400,0
2008-05-20,105.7057039,105.7577076,104.7620989,105.4233627,178552100,0
2008-05-21,105.3639218,105.594248,103.2761115,103.6401825,252724800,0
2008-05-22,103.5955961,104.1454154,103.2761143,103.6550369,170820400,0
2008-05-23,103.3132408,103.7664673,102.1764618,102.2656174,181376400,0
2008-05-27,102.3845084,103.2760983,102.183897,103.0234833,168322900,0
2008-05-28,103.4024459,104.0191321,102.5331445,103.4990387,181288100,0
2008-05-29,103.3726956,104.7100749,103.3355437,104.0190964,173927200,0
2008-05-30,104.3682999,104.5689113,103.9745142,104.2791443,117362000,0
2008-06-02,103.892772,103.9150609,102.5330927,103.2017822,181069900,0
2008-06-03,103.4990105,103.7367625,101.9610083,102.5999832,271965700,0
2008-06-04,102.3102255,103.3950012,102.1319143,102.5479889,246637700,0
2008-06-05,102.9640943,104.6804084,102.77092,104.5986786,237867100,0
2008-06-06,103.6847939,103.8705423,101.210623,101.2626266,384276300,0
2008-06-09,101.6860816,102.1615969,100.6087434,101.5077591,228263900,0
2008-06-10,100.8019368,101.8644235,100.5641847,101.0025482,260234900,0
2008-06-11,101.024855,101.2403182,99.50914148,99.51657867,283890100,0
2008-06-12,100.0069484,100.9505422,99.20451391,99.89549255,252791800,0
2008-06-13,100.4304085,101.4334541,99.87316351,101.1585388,244726900,0
2008-06-16,100.712757,101.7380802,100.6458903,101.2179871,185832500,0
2008-06-17,101.8421517,101.8792923,100.5790533,100.7276611,191707700,0
2008-06-18,100.0738138,100.6904999,99.34568326,99.74689484,265893000,0
2008-06-19,99.67260324,100.482475,99.18966186,99.87321472,304204900,0
2008-06-20,99.19291772,99.37959516,97.98325161,98.25206757,289275700,0
2008-06-23,98.63290025,98.73743917,98.05794188,98.15500641,165096400,0
2008-06-24,97.85633753,98.89426387,97.21416654,97.96087646,267300600,0
2008-06-25,98.35661935,99.61108639,97.99820182,98.4238205,287853900,0
2008-06-26,97.49791246,98.13260901,95.6386008,95.75060272,297775000,0
2008-06-27,95.78792998,96.22102302,94.86201145,95.22789764,303423400,0
2008-06-30,95.49672747,96.25837475,95.05617137,95.56393433,258842600,0
2008-07-01,94.47370841,95.92979574,94.03315243,95.8625946,388622000,0
2008-07-02,96.16874052,96.44503086,94.04808763,94.21983337,288064600,0
2008-07-03,94.91428757,94.91428757,93.33126067,94.31691742,239352500,0
2008-07-07,94.67534791,95.08603493,92.53228847,93.35366821,372427300,0
2008-07-08,93.3312555,95.12336015,92.74135408,95.01135254,375973700,0
2008-07-09,95.20550592,95.38471469,92.88323783,93.18192291,336729400,0
2008-07-10,92.91307423,93.92859973,92.27837222,93.56271362,436475700,0
2008-07-11,92.56960246,94.01075241,91.46446959,92.47252655,481124600,0
2008-07-14,93.53288189,93.71209067,91.39729116,91.6362381,322720800,0
2008-07-15,90.94926023,92.21119598,89.62011193,90.34442139,502502500,0
2008-07-16,90.68789085,93.01762716,90.42654359,92.56213379,371642900,0
2008-07-17,93.44328974,94.279607,92.65924195,93.48809052,375490600,0
2008-07-18,94.21236658,94.39904402,93.45072515,94.07049561,267030100,0
2008-07-21,94.4662657,94.68281224,93.48060891,94.12277985,222863000,0
2008-07-22,93.45072434,95.42950627,93.22670914,95.19055939,296904200,0
2008-07-23,95.49674029,96.43759078,95.24286163,95.70581818,311698400,0
2008-07-24,95.83273555,95.8850107,93.45820379,93.71955109,248634500,0
2008-07-25,94.00332221,94.45134708,93.4656901,93.69717407,219131000,0
2008-07-28,93.71953026,94.13021715,92.15890412,92.32318115,205201300,0
2008-07-29,92.5770958,94.369195,92.32321147,94.29452515,261505600,0
2008-07-30,94.91426774,96.02686926,94.29449734,95.97459412,354710000,0
2008-07-31,95.13082453,96.00447928,94.55585483,94.7052002,277402100,0
2008-08-01,94.92176637,95.041237,93.68222518,94.20492554,248690900,0
2008-08-04,94.1152929,94.18996273,93.15950538,93.33124542,188239600,0
2008-08-05,94.10034512,95.99698827,93.31630343,95.84764862,251577600,0
2008-08-06,95.59378768,96.54957527,95.19056372,96.27328491,209555400,0
2008-08-07,95.54897922,95.90740241,94.48865274,94.83960724,246312500,0
2008-08-08,94.51852196,97.0199928,94.36917659,96.60183716,260811700,0
2008-08-11,96.67651566,98.19979859,96.49730121,97.60243988,249425800,0
2008-08-12,97.28137174,97.59498855,96.12396903,96.58693695,213200800,0
2008-08-13,96.1687594,96.81093035,95.33244799,96.00449371,256393200,0
2008-08-14,95.4593858,97.28135968,95.39218465,96.72879028,239555300,0
2008-08-15,97.0200119,97.44564201,96.54959241,97.19922638,181000800,0
2008-08-18,97.39334665,97.43068442,95.32496886,95.87006378,172275100,0
2008-08-19,95.14578492,95.34739981,94.48121349,94.8246994,194673700,0
2008-08-20,95.12335922,95.54151488,94.33931166,95.2652359,225498200,0
2008-08-21,94.64547204,95.90741349,94.53346443,95.42951965,180609800,0
2008-08-22,96.07913316,96.81090546,95.42949938,96.81090546,167715300,0
2008-08-25,96.17624786,96.8109445,94.64549012,94.8470993,171936900,0
2008-08-26,94.84708261,95.48179054,94.51853415,95.12336731,159117200,0
2008-08-27,95.24283037,96.19861793,95.05615293,96.04927826,171032800,0
2008-08-28,96.53464841,97.32615902,96.4077091,97.2141571,167537100,0
2008-08-29,96.8706867,97.17684054,95.95969957,96.16877747,189195800,0
2008-09-02,97.09467696,97.60244556,95.22043372,95.57138824,252364900,0
2008-09-03,95.48923492,95.95219699,94.77986298,95.48923492,251947000,0
2008-09-04,94.80974672,95.00389287,92.56214857,92.61441803,340042500,0
2008-09-05,92.06184444,93.30137964,91.09858819,92.90562439,289503400,0
2008-09-08,95.60874147,95.75809258,92.90565497,94.8246994,364075300,0
2008-09-09,94.90686171,95.10100795,91.69601139,92.0096283,377326800,0
2008-09-10,92.50989678,93.26407544,91.50930817,92.38295746,298916600,0
2008-09-11,91.18820525,93.89129115,90.79991296,93.71955109,375369400,0
2008-09-12,92.80854444,94.24222562,92.46505868,94.15261841,297851200,0
2008-09-15,90.82232779,93.82410493,89.52305409,89.6723938,483607000,0
2008-09-16,87.51438447,91.33754061,87.36504479,91.17326355,581744300,0
2008-09-17,89.33635159,90.98657941,86.61832863,87.07382202,624095600,0
2008-09-18,88.14908898,90.94178188,84.97557252,89.65744019,776114700,0
2008-09-19,95.15572092,96.1320645,92.62474758,93.21806335,501087800,0
2008-09-22,93.4659602,93.69127217,90.39424108,91.10771942,249966500,0
2008-09-23,90.76220578,91.64091175,88.83205399,89.03483582,327470400,0
2008-09-24,89.63567593,90.12384792,88.46406774,89.32024384,311818400,0
2008-09-25,89.6732139,91.55830565,88.95222393,90.71714783,328253000,0
2008-09-26,89.24516257,91.25041728,89.00483248,90.76224518,285917400,0
2008-09-29,89.47794214,89.62814623,83.34201275,83.64993286,459562300,0
2008-09-30,85.24961937,87.72051463,83.01154214,87.11217499,328154400,0
2008-10-01,86.57144849,87.63791819,85.58008657,87.1647644,332783000,0
2008-10-02,86.33114347,86.45131136,83.40962886,84.00294495,365337800,0
2008-10-03,84.76146977,86.70663985,82.37318784,82.86886597,461798000,0
2008-10-06,80.47305584,80.82604169,75.58383738,78.6480484,610637500,0
2008-10-07,80.24025867,80.60826849,74.84034232,75.12573242,540012100,0
2008-10-08,73.24062997,76.74044145,72.707398,73.23312378,725414800,0
2008-10-09,74.84785897,75.56884907,67.78064443,68.11860657,534485200,0
2008-10-10,65.15953742,70.55194736,62.77125545,66.46633148,871026300,0
2008-10-13,70.49938658,76.11710358,67.55533633,76.11710358,455584000,0
2008-10-14,78.63304339,79.25640128,72.9327136,74.99053955,546268300,0
2008-10-15,73.19559106,73.45094497,67.37509203,67.60791016,484627500,0
2008-10-16,68.56172184,71.17531037,64.99431933,70.42427826,708811200,0
2008-10-17,69.08741007,74.04421855,68.83206203,70.00366974,476649000,0
2008-10-20,71.61089517,74.42726498,70.66459331,74.20946503,321294200,0
2008-10-21,72.82756525,74.08178717,71.51325941,71.99391937,356502000,0
2008-10-22,69.99617981,71.99392767,65.73782977,68.07353973,516168000,0
2008-10-23,67.81066068,69.43288636,64.44603575,68.86210632,634666400,0
2008-10-24,63.13175671,67.53280529,63.08669662,65.3698349,545812600,0
2008-10-27,64.5662055,67.22485879,62.86136009,63.04911804,397288600,0
2008-10-28,65.59512631,70.7772478,63.48472841,70.41675568,639939500,0
2008-10-29,70.42426744,72.97777737,69.17004539,69.90605927,531270100,0
2008-10-30,71.93383915,72.50462503,69.7708692,72.32437897,414582100,0
2008-10-31,71.40809894,74.0291981,70.95748104,72.72240448,411394000,0
2008-11-03,72.68485163,73.36829327,72.0614939,72.93269348,205419400,0
2008-11-04,74.39723494,75.74909495,72.63231072,75.41113281,346793400,0
2008-11-05,74.50235428,75.63641393,71.34802292,72.24175262,387844100,0
2008-11-06,70.94246778,71.67848152,67.6379265,68.23875427,477721900,0
2008-11-07,68.83210186,70.59702637,67.96841369,70.49188232,380391000,0
2008-11-10,71.50574845,71.74607843,68.28382082,69.56808472,301773000,0
2008-11-11,68.16368439,69.20010677,66.57900599,67.42015839,418498200,0
2008-11-12,66.2635182,66.80425612,63.92780955,64.45352936,454330600,0
2008-11-13,64.68639326,68.89217764,61.65222286,68.47159576,753141900,0
2008-11-14,67.14980129,69.14003232,64.97931266,65.05442047,540352300,0
2008-11-17,64.87414818,66.51139832,63.95789387,64.19071198,415254900,0
2008-11-18,63.95034991,65.50498529,62.26804052,65.39984131,523811800,0
2008-11-19,64.52114817,65.24213805,60.77349516,61.209095,558327600,0
2008-11-20,60.18018932,61.96764907,56.36495129,56.6653595,814180400,0
2008-11-21,58.17492595,60.75847732,55.83170453,59.72204971,718536500,0
2008-11-24,61.52454599,65.33227837,60.35293779,63.8602562,523305300,0
2008-11-25,65.56510435,65.7228204,62.95151013,64.33341217,454112400,0
2008-11-26,63.31198801,66.98453335,63.26692221,66.81930542,370134200,0
2008-11-28,66.56395553,67.69050339,66.45130533,67.66046143,118308100,0
2008-12-01,65.72279797,65.75283993,61.47946692,61.66722488,369927100,0
2008-12-02,62.68865012,64.20573243,61.61467399,64.04050446,469508400,0
2008-12-03,62.63608668,65.96315956,62.4408167,65.58013153,519863500,0
2008-12-04,64.63379118,66.1283485,62.89139773,64.06301117,444173800,0
2008-12-05,62.82380823,66.40622723,61.76485069,66.03822327,471905300,0
2008-12-08,67.84824908,69.38035552,66.15092036,68.34393311,412859300,0
2008-12-09,67.87076903,69.19258133,66.82683493,67.21736908,370790000,0
2008-12-10,67.83322265,68.61429677,66.84186046,67.67550659,396187400,0
2008-12-11,67.24739572,68.34390159,65.6176579,66.04574585,365061000,0
2008-12-12,64.25078184,66.89441163,63.98791609,66.8343277,415060400,0
2008-12-15,66.85685359,66.9544914,64.80653983,65.90304565,256694200,0
2008-12-16,69.00483704,69.10998109,66.22602017,69.00483704,377699500,0
2008-12-17,68.22374694,69.41789085,67.63794288,68.33640289,281819800,0
2008-12-18,68.64434017,68.84711633,66.24854576,67.05966187,374673300,0
2008-12-19,67.46016328,68.6110021,66.69546171,66.7711792,301451300,0
2008-12-22,67.06647321,67.13461203,64.72694212,65.91563416,243759500,0
2008-12-23,66.27150071,66.57435346,64.96167077,65.23423767,221625200,0
2008-12-24,65.45378321,65.7717817,65.11307755,65.61278534,62061600,0
2008-12-26,66.05189127,66.09732291,65.49161778,65.99132538,74767700,0
2008-12-29,66.05188045,66.12002501,64.81019033,65.80203247,127795900,0
2008-12-30,66.25632542,67.42230416,65.7793307,67.36173248,168256300,0
2008-12-31,67.44504432,68.87601749,67.28604795,68.32331085,193987200,0
2009-01-02,68.47471361,70.74609945,68.02800472,70.38267517,227566300,0
2009-01-05,70.1328387,70.91268622,69.572565,70.29940796,240349700,0
2009-01-06,70.89752457,71.51079691,70.17068178,70.76881409,328260900,0
2009-01-07,69.65582418,69.85267921,68.29299053,68.64884186,280899200,0
2009-01-08,68.26272209,68.96684619,67.89172489,68.92899323,263834400,0
2009-01-09,69.01986846,69.14100607,64.62851884,67.4526062,330953600,0
2009-01-12,67.26331696,67.31632152,65.4234996,65.83234406,277858500,0
2009-01-13,65.66575396,66.53644707,65.26447102,65.95346069,356432300,0
2009-01-14,64.76480284,64.92379921,62.96283825,63.87896347,435491600,0
2009-01-15,63.68965061,64.54520372,61.87254108,63.90164566,532647300,0
2009-01-16,65.00706477,65.10548942,62.87953517,64.40135956,399237200,0
2009-01-20,63.77294353,64.40135587,60.6081458,61.00185013,419855200,0
2009-01-21,62.03913831,63.78053115,60.926158,63.6366806,364360700,0
2009-01-22,62.40252811,63.62907833,61.45611751,62.6523819,427940300,0
2009-01-23,61.25170379,63.59122835,61.00184997,62.92495728,386800600,0
2009-01-26,63.28836941,64.62849011,62.69781009,63.35651398,317978800,0
2009-01-27,63.69723131,64.46950577,63.06881892,64.00008392,273789700,0
2009-01-28,65.41591063,66.58945647,65.16605681,66.16546631,330007000,0
2009-01-29,65.19632378,66.24115884,63.95463373,64.01520538,294392500,0
2009-01-30,64.34079857,64.65879123,62.24354887,62.71297073,383383600,0
2009-02-02,61.75899144,62.97796918,61.56213634,62.52369308,288233300,0
2009-02-03,62.91736625,63.87134962,62.25109537,63.40192795,278385800,0
2009-02-04,63.82593782,64.63606512,62.87195425,63.09152222,322989300,0
2009-02-05,62.6145026,64.57546772,58.85158013,64.03033447,417679400,0
2009-02-06,64.24992695,66.12760246,64.11364359,65.8550415,366101700,0
2009-02-09,65.83994051,66.43050023,65.35537838,65.94593811,240075200,0
2009-02-10,65.3174806,65.89289995,62.42524964,62.92495728,536212800,0
2009-02-11,63.18240424,63.6366862,62.38742236,63.29597473,324442500,0
2009-02-12,62.21327029,63.46253393,61.36528976,63.34139633,469302200,0
2009-02-13,63.25812092,63.78053592,62.64484259,62.6599884,293998400,0
2009-02-17,60.69144687,62.81140403,59.94188521,59.97974396,478910100,0
2009-02-18,60.41128816,60.52485859,59.26802242,59.83586884,362964800,0
2009-02-19,60.44914072,60.6838545,59.07116699,59.19231033,316867500,0
2009-02-20,58.09449409,59.31346612,57.36764538,58.61690903,477176600,0
2009-02-23,59.26045526,59.26045526,56.47422167,56.51965332,379641400,0
2009-02-24,57.00422444,59.01818392,56.55751547,58.66233826,426260900,0
2009-02-25,58.40490744,59.37403125,57.26164148,58.20048523,461985800,0
2009-02-26,58.91975099,60.32043783,57.1859257,57.25407028,363353900,0
2009-02-27,56.03510095,57.3070775,55.88367174,55.97452927,470510900,0
2009-03-02,54.90697094,55.96695228,53.27914885,53.45328522,426452600,0
2009-03-03,54.21800021,54.28613904,52.72645537,53.05202103,443761000,0
2009-03-04,53.9302698,55.17196017,53.0519979,54.30883408,462753100,0
2009-03-05,53.07471789,54.30884131,51.61345935,52.0904541,485549400,0
2009-03-06,52.54472922,53.33971084,50.80333103,52.18130493,490470000,0
2009-03-09,51.44688796,52.99900396,51.28032451,51.56803131,379905300,0
2009-03-10,52.62802347,54.79341226,52.5220259,54.64198303,406227900,0
2009-03-11,55.2704154,55.83826214,54.38457589,54.99784851,356648300,0
2009-03-12,54.98268711,57.35249781,54.49055231,57.16321564,409702700,0
2009-03-13,57.54934697,58.28376265,56.58022328,57.60991287,337474700,0
2009-03-16,58.26864702,59.03334892,57.39794751,57.43580627,360644900,0
2009-03-17,57.59476863,59.3285937,57.12534685,59.19231033,356814300,0
2009-03-18,58.9121958,61.25172703,58.35192206,60.5173111,473273200,0
2009-03-19,61.27440712,61.32740588,59.57844097,59.76772308,428520400,0
2009-03-20,60.05828187,60.17266524,58.35779728,58.49505615,371078200,0
2009-03-23,60.04302399,62.75007154,59.71512814,62.69669342,419933300,0
2009-03-24,61.94941036,62.80346638,61.39275346,61.46138,330271000,0
2009-03-25,61.94175671,63.06269702,60.28702366,62.10951233,441775100,0
2009-03-26,62.71956312,63.52024073,62.01039336,63.37535477,422025200,0
2009-03-27,62.56705598,62.9330757,62.00276636,62.23153305,322332300,0
2009-03-30,60.85132507,60.90470319,59.4482339,60.08115005,324108500,0
2009-03-31,60.66829329,61.82736905,60.27939815,60.63779068,364238300,0
2009-04-01,59.88289583,62.08665917,59.73038856,61.81214142,377018300,0
2009-04-02,63.35247132,64.5191685,61.86549965,63.61936188,476230700,0
2009-04-03,63.66513879,64.26755248,63.03984958,64.25230408,284646300,0
2009-04-06,63.55074788,64.26754487,62.75007597,63.74901199,264866600,0
2009-04-07,62.71956678,63.02458711,62.15528294,62.26203918,258947800,0
2009-04-08,62.57466514,63.24571087,62.17814288,62.93306351,230402800,0
2009-04-09,64.56492293,65.4418541,64.30565947,65.43422699,269653500,0
2009-04-13,64.75557197,65.99090177,64.49630845,65.44949341,224847500,0
2009-04-14,64.83943265,65.39609506,64.11501464,64.32089996,276598800,0
2009-04-15,63.93199192,65.13681859,63.75660921,65.00718689,250726100,0
2009-04-16,65.52572857,66.45603776,64.64117038,65.96038055,335202900,0
2009-04-17,66.21201202,66.83730084,65.68585229,66.40264893,262649000,0
2009-04-20,65.22833817,66.37978695,63.55072955,63.61936188,293690100,0
2009-04-21,63.15419949,64.91568279,63.10082138,64.86230469,114090900,0
2009-04-22,64.27519088,65.83841126,64.10742934,64.46582794,340395200,0
2009-04-23,64.5954399,65.13684827,63.77188667,65.09872437,324903700,0
2009-04-24,65.60200375,66.57806427,65.34274023,66.08241272,287703000,0
2009-04-27,65.33513337,66.34932392,65.22837708,65.45713806,289581600,0
2009-04-28,64.79368557,66.02900925,64.63355124,65.25121307,247926300,0
2009-04-29,65.9756422,67.37873337,65.80788655,66.63906097,311505700,0
2009-04-30,67.52361672,67.88200934,66.28065996,66.6619339,301419800,0
2009-05-01,66.6772033,67.26436274,66.12816777,67.0203476,236110300,0
2009-05-04,67.52363661,69.3461261,67.39399901,69.30036926,287120000,0
2009-05-05,69.06395721,69.3384749,68.50729473,69.06395721,243036300,0
2009-05-06,69.91037529,70.30689755,69.09444946,70.26114655,291941000,0
2009-05-07,70.92455857,71.03131477,68.84280092,69.28507996,317728000,0
2009-05-08,70.17727137,71.08470509,69.72737097,70.90169525,299081700,0
2009-05-11,69.92563858,70.238286,69.42236,69.57486725,247923600,0
2009-05-12,69.87226666,70.02477974,68.51493224,69.36898804,282431300,0
2009-05-13,68.43104054,68.63693171,67.48548286,67.6227417,269619100,0
2009-05-14,67.65322765,68.72079551,67.48546623,68.20226288,260098700,0
2009-05-15,68.14891434,68.62931746,67.21860488,67.64562988,271502700,0
2009-05-18,68.2861723,69.65112804,67.53887274,69.56725311,241447400,0
2009-05-19,69.52910366,70.13151708,69.2469589,69.48335266,206102200,0
2009-05-20,70.11627637,70.76444674,68.94195774,69.01821136,285722200,0
2009-05-21,68.21754588,68.47681524,67.30249058,68.02690887,258988400,0
2009-05-22,68.21752668,68.6293032,67.62274032,67.88200378,166811900,0
2009-05-26,67.37872081,69.81887133,67.3482182,69.6206131,236318500,0
2009-05-27,69.72737558,69.96376354,68.27090643,68.37766266,246015800,0
2009-05-28,68.98007738,69.65111739,67.94301185,69.33084869,289095000,0
2009-05-29,69.71214205,71.45075069,69.14785812,70.55857086,258641500,0
2009-06-01,71.4278686,72.57169059,71.24485872,72.26667023,276246800,0
2009-06-02,71.98448504,72.72415705,71.85485336,72.32762909,230874500,0
2009-06-03,71.70999847,71.77862499,70.73393818,71.41260529,235310500,0
2009-06-04,71.679522,72.19042784,71.14574066,72.08367157,210102300,0
2009-06-05,72.81569855,72.95295741,71.52699654,72.09890747,284257900,0
2009-06-08,71.55750036,72.51831245,70.94746546,71.8015213,238565100,0
2009-06-09,72.20567886,72.54882317,71.69476723,72.16754913,225125500,0
2009-06-10,72.80808849,72.81570978,71.0618528,71.98453522,296100400,0
2009-06-11,72.12179205,73.28848957,72.10653783,72.30480194,275414200,0
2009-06-12,71.98454171,72.54882567,71.6795213,72.50307465,184361800,0
2009-06-15,71.64899712,71.69474813,70.45942431,70.84069824,224190500,0
2009-06-16,71.09235241,71.13810343,69.83414705,69.87989807,227319000,0
2009-06-17,69.84941084,70.40607356,69.26225132,69.81128693,223445200,0
2009-06-18,69.91803975,70.66533366,69.58251672,70.32218933,211725100,0
2009-06-19,70.99545474,71.08747362,70.18258426,70.58135223,215655600,0
2009-06-22,69.89118736,69.92953246,68.4418314,68.46483612,251913600,0
2009-06-23,68.6105642,68.92497192,68.13511167,68.51853943,188309800,0
2009-06-24,69.13968371,69.84518925,68.71024072,69.10900879,211577700,0
2009-06-25,68.76390614,70.68104419,68.68722179,70.61203003,279411000,0
2009-06-26,70.37429126,70.7347141,69.99086371,70.42797089,167579000,0
2009-06-29,70.63502927,71.17949573,70.2439315,71.08747101,168481300,0
2009-06-30,71.10280315,71.36353107,69.99085979,70.51232147,228888200,0
2009-07-01,70.81140579,71.4939123,70.71171673,70.80374146,173041100,0
2009-07-02,69.8835102,70.82674464,68.83292235,68.8712616,212309900,0
2009-07-06,68.20409061,68.96327548,67.98937213,68.86358643,174499600,0
2009-07-07,68.79458637,68.87894092,67.48326454,67.52927399,197088900,0
2009-07-08,67.93570289,68.09674764,66.71640587,67.48326111,248050500,0
2009-07-09,67.95104275,68.17343147,67.41424642,67.61362457,163777600,0
